customerID,Contract,tenure,MonthlyCharges,Churn,Predicted_Churn_Probability,Risk_Tier
9667-TKTVZ,Month-to-month,2,54.35,No,0.6340714998137478,High
3312-UUMZW,Month-to-month,32,98.85,No,0.6335989717534791,High
4918-QLLIW,Month-to-month,3,53.4,Yes,0.6329633465379314,High
0621-TWIEM,Month-to-month,10,45.55,Yes,0.6328882318209147,High
7460-ITWWP,Month-to-month,45,86.1,No,0.6326225255361385,High
5433-KYGHE,Month-to-month,14,86.0,No,0.6326162984371783,High
5673-TIYIB,Month-to-month,2,40.4,Yes,0.6325503696923361,High
0634-SZPQA,Month-to-month,23,90.05,Yes,0.6318036512551373,High
5515-AKOAJ,Month-to-month,54,100.1,Yes,0.6317258761430066,High
8563-OYMQY,Month-to-month,17,90.95,No,0.6316236932730395,High
4570-QHXHL,Month-to-month,9,43.75,No,0.6311884531263269,High
5543-QDCRY,Month-to-month,4,56.4,No,0.6311053837120051,High
0324-BRPCJ,Month-to-month,68,100.2,Yes,0.6310543682704959,High
4430-UZIPO,Month-to-month,3,36.85,Yes,0.6310385085322402,High
8654-DHAOW,Month-to-month,2,54.15,No,0.6309804705931771,High
0531-ZZJWQ,Month-to-month,55,74.0,No,0.6309369022580145,High
2672-TGEFF,Month-to-month,37,88.8,No,0.6308445840713696,High
3167-SNQPL,Month-to-month,38,101.15,No,0.6307396382200887,High
8229-TNIQA,Month-to-month,4,45.3,Yes,0.630467453941447,High
8805-JNRAZ,Month-to-month,2,49.2,No,0.6304345042806678,High
8785-CJSHH,Month-to-month,60,99.8,No,0.6300755552921505,High
1785-BPHTP,Month-to-month,28,85.45,No,0.630012841518742,High
6284-AHOOQ,Month-to-month,22,90.5,Yes,0.6299440495932283,High
3144-AUDBS,Month-to-month,6,49.15,Yes,0.6299169517631881,High
0311-QYWSS,Month-to-month,6,49.45,No,0.6297488140636617,High
0280-XJGEX,Month-to-month,49,103.7,Yes,0.6296711175774939,High
2038-LLMLM,Month-to-month,48,103.85,No,0.6296636712104071,High
3737-XBQDD,Month-to-month,24,84.85,No,0.6295190128071261,High
6467-CHFZW,Month-to-month,47,99.35,Yes,0.6295074382503324,High
2786-GCDPI,Month-to-month,50,104.95,No,0.6291423347253156,High
2873-ZLIWT,Month-to-month,40,84.85,Yes,0.6290914594714162,High
9576-SYUHJ,Month-to-month,37,91.15,No,0.6288995476494064,High
2391-SOORI,Month-to-month,4,49.35,Yes,0.6287808868989341,High
4143-HHPMK,Month-to-month,52,85.35,Yes,0.6287310204815509,High
8059-UDZFY,Month-to-month,33,105.35,No,0.6286835482956084,High
8806-EAGWC,Month-to-month,3,55.15,Yes,0.6284689383304356,High
7129-ACFOG,Month-to-month,5,53.8,No,0.6283255325600245,High
1818-ESQMW,Month-to-month,27,89.2,No,0.6281860547689548,High
9108-EJFJP,Month-to-month,1,53.55,No,0.6278826424937549,High
0829-XXPLX,Month-to-month,20,89.4,No,0.6278586473625957,High
2474-BRUCM,Month-to-month,40,101.85,Yes,0.6277153503400629,High
5204-QZXPU,Month-to-month,19,39.65,Yes,0.6275756331658064,High
4860-IJUDE,Month-to-month,13,73.75,No,0.6274913643955283,High
6377-WHAOX,Month-to-month,60,106.15,No,0.627467785287673,High
3569-EDBPQ,Month-to-month,24,84.35,No,0.6273543674209685,High
5175-WLYXL,Month-to-month,22,78.85,No,0.6271280650507747,High
1013-QCWAM,Month-to-month,66,100.8,No,0.6271217784313524,High
9898-KZQDZ,Month-to-month,40,94.55,Yes,0.6270598046982885,High
2378-VTKDH,Month-to-month,65,104.35,No,0.6269085344062832,High
7752-XUSCI,Month-to-month,60,105.9,Yes,0.6266853858361361,High
2195-ZRVAX,Month-to-month,47,85.3,Yes,0.626587958028985,High
5404-GGUKR,Month-to-month,5,51.35,No,0.6265519612825242,High
6030-REHUX,Month-to-month,28,110.85,No,0.6264091381096765,High
1965-DDBWU,Month-to-month,16,89.05,Yes,0.6260004373128829,High
5294-DMSFH,Month-to-month,29,87.8,No,0.625956223914369,High
7401-RUBNK,Month-to-month,18,74.8,No,0.6259291303216142,High
8718-PTMEZ,Month-to-month,13,31.05,Yes,0.6256867753738773,High
9090-SGQXL,Month-to-month,68,105.3,Yes,0.6256171107558712,High
6439-GTPCA,Month-to-month,45,87.25,Yes,0.6255963909532324,High
8496-EJAUI,Month-to-month,19,73.85,Yes,0.6255181280929755,High
2101-RANCD,Month-to-month,55,73.1,No,0.6253542314733832,High
9281-OFDMF,Month-to-month,39,90.7,No,0.6253219751613309,High
5533-NHFRF,Month-to-month,7,44.4,No,0.6252896467487727,High
5373-SFODM,Month-to-month,36,85.25,Yes,0.6249538145908389,High
5649-RXQTV,Month-to-month,51,99.0,No,0.6245602882504997,High
1035-IPQPU,Month-to-month,63,103.5,No,0.624236943486163,High
3656-TKRVZ,Month-to-month,3,55.35,Yes,0.6241414870467251,High
5351-QESIO,Month-to-month,1,24.2,No,0.6238340758937134,High
2933-FILNV,Month-to-month,2,24.4,Yes,0.6238000179772338,High
9348-YVOMK,Month-to-month,4,44.8,No,0.6237733599866423,High
7579-OOPEC,Month-to-month,2,50.15,Yes,0.623606017933773,High
2911-WDXMV,Month-to-month,18,80.55,No,0.6235435829658469,High
0093-XWZFY,Month-to-month,40,104.5,Yes,0.6234563071419146,High
5356-CSVSQ,Month-to-month,3,64.6,No,0.6232519385462474,High
3768-NLUBH,Month-to-month,57,100.6,Yes,0.6232189494307337,High
0585-EGDDA,Month-to-month,40,80.0,No,0.6229811994290043,High
2538-OIMXF,Month-to-month,1,24.7,No,0.6229352283698776,High
1928-BXYIV,Month-to-month,1,61.15,No,0.6226630339765434,High
9800-ONTFE,Month-to-month,22,75.8,No,0.6225312338008661,High
5922-ABDVO,Month-to-month,19,89.65,Yes,0.6219686995138418,High
4550-VBOFE,Month-to-month,70,102.95,Yes,0.6219355027365484,High
8623-TMRBY,Month-to-month,51,84.2,Yes,0.6217847975567531,High
2947-DOMLJ,Month-to-month,1,50.6,Yes,0.6217734240188374,High
5087-SUURX,Month-to-month,18,39.05,Yes,0.6217392637986829,High
3348-CFRNX,Month-to-month,28,92.35,Yes,0.6217267390192691,High
5536-SLHPM,Month-to-month,55,77.75,Yes,0.621639465169628,High
8212-CRQXP,Month-to-month,22,80.0,No,0.6215495451107611,High
2049-BAFNW,Month-to-month,1,35.9,No,0.6212525753212752,High
5647-FXOTP,Month-to-month,60,105.9,No,0.6212054475627469,High
1689-MRZQR,Month-to-month,34,78.3,Yes,0.6211273939812378,High
2277-VWCNI,Month-to-month,4,48.75,No,0.6210705195514059,High
2960-NKRSO,Month-to-month,24,85.95,No,0.6207525212873902,High
0533-BNWKF,Month-to-month,55,85.45,Yes,0.6203116503470294,High
1636-NTNCO,Month-to-month,4,50.95,No,0.6202271039155635,High
7599-FKVXZ,Month-to-month,42,106.15,Yes,0.6201836834465915,High
0599-XNYDO,Month-to-month,20,69.8,No,0.6200849975215126,High
4026-SKKHW,Month-to-month,3,50.25,No,0.6200738524070061,High
1763-WQFUK,Month-to-month,3,50.5,No,0.6199070845440146,High
5129-JLPIS,Month-to-month,25,105.5,No,0.6196487295089099,High
0623-IIHUG,Month-to-month,21,41.9,Yes,0.6192577405278273,High
6339-DKLMK,Month-to-month,13,31.65,No,0.6191858058365102,High
0265-PSUAE,Month-to-month,16,100.7,No,0.6190895046427458,High
9261-WDCAF,Month-to-month,3,54.65,No,0.6190136845151707,High
0114-PEGZZ,Month-to-month,33,107.55,No,0.6185667088428514,High
5493-SDRDQ,Month-to-month,2,55.1,Yes,0.6184785681507282,High
3336-JORSO,Month-to-month,33,110.45,Yes,0.6184462811170856,High
0587-DMGBH,Month-to-month,8,49.85,Yes,0.6183590894783202,High
7181-OQCUT,Month-to-month,21,103.85,No,0.6181388252085865,High
0749-IRGQE,Month-to-month,13,45.3,No,0.6181020916312996,High
9526-JAWYF,Month-to-month,26,89.8,Yes,0.6180795769218399,High
3943-KDREE,Month-to-month,26,74.95,Yes,0.6180203843746835,High
4061-UKJWL,Month-to-month,3,45.45,No,0.6178472002990185,High
3082-VQXNH,Month-to-month,3,29.8,No,0.6178000538443824,High
5536-RTPWK,Month-to-month,49,99.05,Yes,0.6176397715269456,High
3733-LSYCE,Month-to-month,15,75.35,No,0.6173756822743857,High
1469-LBJQJ,Month-to-month,66,105.2,No,0.6171686125361572,High
9537-VHDTA,Month-to-month,1,51.2,No,0.6170024972388551,High
1453-RZFON,Month-to-month,1,49.9,No,0.6168403526195461,High
7964-VEXDG,Month-to-month,21,80.35,No,0.6166735462736819,High
5650-VDUDS,Month-to-month,4,24.25,Yes,0.6165537027789295,High
0410-IPFTY,Month-to-month,31,83.85,No,0.616520429005145,High
1833-TCXKK,Month-to-month,45,107.75,No,0.6162938496532907,High
8640-SDGKB,Month-to-month,4,74.4,Yes,0.6162419698017068,High
4465-VDKIQ,Month-to-month,18,77.8,No,0.6158801014393799,High
2070-XYMFH,Month-to-month,23,79.35,No,0.6157889399765399,High
2811-POVEX,Month-to-month,23,88.45,No,0.6156872713272102,High
0365-GXEZS,Month-to-month,18,78.2,No,0.6155720988695368,High
8155-IBNHG,Month-to-month,24,75.4,Yes,0.6155124657222764,High
0929-HYQEW,Month-to-month,3,50.15,No,0.6153105204838152,High
5389-FFVKB,Month-to-month,32,80.3,Yes,0.6147844506457651,High
4660-IRIBM,Month-to-month,18,87.9,No,0.6145979075393118,High
2037-SGXHH,Month-to-month,38,94.65,Yes,0.6145552444293254,High
3577-AMVUX,Month-to-month,1,55.05,No,0.6142134435132998,High
5122-CYFXA,Month-to-month,3,75.3,No,0.6140472948037348,High
4183-WCSEP,Month-to-month,31,78.45,Yes,0.6139529042664517,High
2856-NNASM,Month-to-month,43,89.55,Yes,0.6139003022188002,High
1271-SJBGZ,Month-to-month,12,43.65,Yes,0.6137216991437435,High
6172-FECYY,Month-to-month,49,84.5,Yes,0.6137024533372857,High
6394-MFYNG,Month-to-month,48,107.4,Yes,0.6129827009725772,High
5385-SUIRI,Month-to-month,52,104.2,Yes,0.612951376749484,High
9369-XFEHK,Month-to-month,33,80.6,Yes,0.6127982669012817,High
8378-LKJAF,Month-to-month,38,101.15,No,0.6126486416394902,High
0601-WZHJF,Month-to-month,14,46.35,Yes,0.6125511828232767,High
0032-PGELS,Month-to-month,1,30.5,Yes,0.6124762934663486,High
0407-BDJKB,Month-to-month,60,95.75,Yes,0.6115314507500893,High
9512-UIBFX,Month-to-month,18,95.15,Yes,0.6112833459863454,High
3923-CSIHK,Month-to-month,50,71.05,Yes,0.6112731512712133,High
5982-FPVQN,Month-to-month,37,95.15,No,0.61115428050249,High
7246-ZGQDF,Month-to-month,1,54.5,No,0.6111406997772836,High
2203-GHNWN,Month-to-month,24,79.65,No,0.6109543401960149,High
7501-VTYLJ,Month-to-month,2,51.55,No,0.6105106325668499,High
6988-CJEYV,Month-to-month,49,98.7,No,0.6103801926855352,High
6923-EFPNL,Month-to-month,4,51.75,Yes,0.6103300410375174,High
3524-WQDSG,Month-to-month,43,99.3,No,0.6102303602791963,High
9168-INPSZ,Month-to-month,44,104.15,No,0.6099009101163174,High
6135-OZQVA,Month-to-month,7,53.65,No,0.6098162636628996,High
8160-HOWOX,Month-to-month,7,66.85,No,0.6096324717327456,High
3018-TFTSU,Month-to-month,12,81.7,Yes,0.609530312511245,High
7739-LAXOG,Month-to-month,32,91.05,Yes,0.6094571639579908,High
7758-XKCBS,Month-to-month,15,29.7,Yes,0.6094284199657912,High
4947-DSMXK,Month-to-month,34,97.7,No,0.6093783871649466,High
4238-JSSWH,Month-to-month,35,102.05,No,0.6091144504224637,High
5828-AVIPD,One year,19,100.95,Yes,0.608609613823716,High
5461-QKNTN,Month-to-month,43,94.3,No,0.6084574634998335,High
6481-ESCNL,Month-to-month,29,100.55,No,0.6081992127851903,High
1482-OXZSY,Month-to-month,30,100.4,No,0.6081479532184101,High
7881-INRLC,Month-to-month,45,100.85,Yes,0.6078627368086774,High
9112-WSNPU,Month-to-month,35,70.55,No,0.6078288558879397,High
3545-CNWRG,Month-to-month,49,98.35,No,0.6076189613870964,High
1095-JUDTC,Month-to-month,47,95.05,Yes,0.6075259851689871,High
8914-RBTSB,Month-to-month,31,93.8,Yes,0.6075152076031156,High
3665-JATSN,Month-to-month,19,39.7,No,0.6074763003239871,High
7529-ZDFXI,Month-to-month,57,89.85,No,0.6071526225301351,High
1871-MOWRM,Month-to-month,12,80.85,Yes,0.6070200264222858,High
5839-SUYVZ,Month-to-month,16,74.55,No,0.6068956334200097,High
7730-IUTDZ,Month-to-month,43,75.2,Yes,0.6068362017159126,High
2476-YGEFM,Month-to-month,29,76.0,No,0.6063733886596044,High
6537-QLGEX,Month-to-month,16,38.9,No,0.6055958949293677,High
1891-FZYSA,Month-to-month,69,89.95,Yes,0.6055875289284404,High
8660-BUETV,Month-to-month,3,44.75,No,0.6055554368681688,High
1910-FMXJM,Month-to-month,36,80.4,No,0.6055111966818377,High
4948-WBBKL,Month-to-month,36,74.9,No,0.6055093796438047,High
9462-MJUAW,Month-to-month,4,50.4,Yes,0.6054653079392867,High
2974-GGUXS,Month-to-month,36,91.95,No,0.6054512768342422,High
7483-IQWIB,Month-to-month,37,92.95,No,0.6054026349618744,High
2823-LKABH,Month-to-month,18,95.05,No,0.6052136904385431,High
6581-NQCBA,Month-to-month,16,49.95,Yes,0.6050817776367747,High
6693-FRIRW,Month-to-month,18,101.3,No,0.6050083401538084,High
7048-GXDAY,Month-to-month,39,106.4,No,0.6049173652211319,High
3005-NFMTA,Month-to-month,55,98.8,Yes,0.6045976373635519,High
0111-KLBQG,Month-to-month,32,93.95,No,0.6045187885441385,High
3757-NJYBX,Month-to-month,32,106.35,Yes,0.604482878201367,High
5419-KLXBN,Month-to-month,25,89.15,Yes,0.6044787647673073,High
0430-IHCDJ,Month-to-month,15,49.0,No,0.6044364284079812,High
4818-DRBQT,Month-to-month,29,80.15,Yes,0.6042404075028353,High
8728-SKJLR,Month-to-month,41,74.25,No,0.6041090922295899,High
2921-XWDJH,Month-to-month,38,83.45,No,0.6040233832786807,High
6362-QHAFM,One year,42,108.3,No,0.6039142757438,High
1777-JYQPJ,Month-to-month,2,24.3,No,0.6038987327212173,High
9286-DOJGF,Month-to-month,38,74.95,Yes,0.6032647010061805,High
2853-CWQFQ,Month-to-month,1,59.55,No,0.6030928314467717,High
2675-OTVVJ,Month-to-month,31,89.45,No,0.6029705054198529,High
0869-PAPRP,Month-to-month,26,85.7,No,0.6028895217279341,High
2178-PMGCJ,Month-to-month,22,69.7,No,0.6026993201526835,High
4797-AXPXK,Month-to-month,1,60.0,Yes,0.6026935497219912,High
5071-FBJFS,Month-to-month,4,50.3,No,0.6025024497917832,High
8614-VGMMV,Month-to-month,15,49.1,Yes,0.601966876177594,High
3415-TAILE,Month-to-month,2,65.7,Yes,0.6008834757538591,High
7774-OJSXI,One year,31,103.45,Yes,0.6008662643600057,High
1194-HVAIF,Month-to-month,27,95.0,No,0.6008350650420256,High
9003-CPATH,Month-to-month,42,79.9,No,0.6006561018776128,High
6227-HWPWX,Month-to-month,15,69.0,Yes,0.6004931845758648,High
5916-QEWPT,Month-to-month,2,69.0,No,0.6003805735834791,High
3859-CVCET,Month-to-month,4,45.65,Yes,0.6002402060636401,High
5950-AAAGJ,Month-to-month,18,84.3,No,0.6000555350522938,High
7567-ECMCM,Month-to-month,24,79.85,No,0.5999596666044547,Medium
7504-UWHNB,Month-to-month,25,69.75,No,0.5997520103371706,Medium
2347-WKKAE,Month-to-month,42,94.4,No,0.5993035260473095,Medium
3669-LVWZB,Month-to-month,5,51.0,Yes,0.5992427622820287,Medium
4897-QSUYC,Month-to-month,1,20.15,Yes,0.5990115877752553,Medium
1472-TNCWL,Month-to-month,36,94.7,No,0.5988503602858137,Medium
9904-EHEVJ,Month-to-month,32,91.35,No,0.5985209462292105,Medium
2041-JIJCI,Month-to-month,5,64.0,No,0.5985010702311336,Medium
5712-AHQNN,Month-to-month,43,91.65,No,0.5983054290018585,Medium
5813-UECBU,Month-to-month,33,83.85,Yes,0.598273591439261,Medium
3853-LYGAM,Month-to-month,17,95.65,No,0.5982672011066311,Medium
1582-RAFML,Month-to-month,1,60.1,Yes,0.5982279867758351,Medium
3058-HJCUY,One year,41,102.6,Yes,0.5979821733253048,Medium
7318-EIVKO,Month-to-month,8,59.25,No,0.5979330566238946,Medium
1635-FJFCC,Month-to-month,5,44.05,No,0.5976212764873909,Medium
3791-LGQCY,Month-to-month,56,100.65,Yes,0.5974455762046568,Medium
1240-KNSEZ,Month-to-month,1,20.1,Yes,0.5973316128080656,Medium
1000-AJSLD,Month-to-month,1,20.1,Yes,0.5973316128080656,Medium
5485-WUYWF,Month-to-month,2,66.4,Yes,0.5973192637496165,Medium
1575-KRZZE,Month-to-month,4,55.2,No,0.5972175774260767,Medium
7580-UGXNC,Month-to-month,2,54.85,Yes,0.5969292312025064,Medium
9948-YPTDG,Month-to-month,38,79.45,Yes,0.5963619566108922,Medium
0096-BXERS,Month-to-month,6,50.35,No,0.5963500046869885,Medium
6410-LEFEN,Month-to-month,9,45.15,Yes,0.5962446196531588,Medium
7658-UYUQS,Month-to-month,21,86.55,No,0.5962339418827457,Medium
8631-WUXGY,Month-to-month,46,99.8,No,0.5961890267913009,Medium
7839-QRKXN,Month-to-month,1,20.2,Yes,0.5960751288884466,Medium
7030-NJVDP,Month-to-month,24,89.25,No,0.5960213508829644,Medium
9505-SQFSW,Month-to-month,3,40.3,No,0.5955343568380381,Medium
4879-GZLFH,Month-to-month,42,92.15,No,0.5953059958189197,Medium
7743-EXURX,Month-to-month,8,51.05,Yes,0.5952366918391835,Medium
8824-RWFXJ,Month-to-month,3,56.15,Yes,0.5952320806411541,Medium
0504-HHAPI,Month-to-month,27,88.3,Yes,0.5950060518024181,Medium
8601-QACRS,Month-to-month,5,50.6,Yes,0.594568691986478,Medium
7486-KSRVI,One year,43,100.0,Yes,0.5942691546173643,Medium
5301-GAUUY,Month-to-month,32,80.35,Yes,0.5941689756705986,Medium
8305-VHZBZ,Month-to-month,1,20.2,Yes,0.5941285389895563,Medium
5356-RHIPP,Month-to-month,1,20.2,Yes,0.5941285389895563,Medium
1399-UBQIU,Month-to-month,11,69.35,No,0.5940351435823031,Medium
1518-VOWAV,Month-to-month,9,74.65,Yes,0.5940183451601363,Medium
9584-EXCDZ,Month-to-month,17,70.5,No,0.5938249511673356,Medium
2108-YKQTY,Month-to-month,4,50.7,Yes,0.5934833660663565,Medium
8327-LZKAS,One year,43,107.55,Yes,0.5934627132713589,Medium
3237-AJGEH,Month-to-month,3,31.0,Yes,0.5934331206656315,Medium
4690-LLKUA,Month-to-month,17,45.05,Yes,0.5928140787897912,Medium
3804-RVTGV,Month-to-month,50,103.85,Yes,0.5925625442695757,Medium
0376-OIWME,Month-to-month,36,93.6,No,0.5922231292902582,Medium
6599-RCLCJ,Month-to-month,47,109.55,Yes,0.592198654419678,Medium
4523-WXCEF,Month-to-month,59,101.1,Yes,0.5921219884926117,Medium
4800-VHZKI,Month-to-month,1,19.9,Yes,0.5920438976051499,Medium
3932-IJWDZ,Month-to-month,45,103.65,No,0.5920020778919306,Medium
5392-AKEMH,Month-to-month,12,45.05,No,0.5919955879860574,Medium
1541-ETJZO,Month-to-month,1,62.05,Yes,0.5919141392324664,Medium
6240-EURKS,Month-to-month,18,35.0,Yes,0.5917484447796031,Medium
9776-CLUJA,Month-to-month,51,77.5,Yes,0.591604683774699,Medium
4661-NJEUX,Month-to-month,1,20.05,No,0.5913043488958664,Medium
3620-MWJNE,Month-to-month,2,54.45,No,0.5912534595084763,Medium
5707-ORNDZ,Month-to-month,9,54.55,Yes,0.5909599208720325,Medium
4329-YPDDQ,Month-to-month,20,108.2,No,0.5907674894401672,Medium
4958-GZWIY,Month-to-month,7,48.7,Yes,0.5906926849804388,Medium
5522-NYKPB,Month-to-month,25,85.9,No,0.5906654069350136,Medium
7634-WSWDB,Month-to-month,8,38.5,No,0.5903843845508248,Medium
4067-HLYQI,Month-to-month,33,70.4,No,0.5902644976029429,Medium
6599-CEBNN,Month-to-month,34,73.95,Yes,0.5901767450536085,Medium
6729-GDNGC,Month-to-month,20,80.7,No,0.590042253054301,Medium
6259-WJQLC,Month-to-month,32,81.1,No,0.5897313729408679,Medium
6711-VTNRE,Month-to-month,36,87.55,Yes,0.589250710270623,Medium
4824-GUCBY,Month-to-month,22,81.7,No,0.5891101196419254,Medium
7927-AUXBZ,Month-to-month,30,85.15,Yes,0.5889961351991037,Medium
5331-RGMTT,Month-to-month,54,99.05,No,0.5889295087938458,Medium
3351-NGXYI,Month-to-month,16,54.1,No,0.58867663893036,Medium
7627-JKIAZ,Month-to-month,37,78.95,Yes,0.58843416214611,Medium
0975-VOOVL,Month-to-month,3,29.2,No,0.588307546437673,Medium
9644-UMGQA,Month-to-month,6,49.15,No,0.5880405487896199,Medium
6591-QGOYB,Month-to-month,17,106.65,No,0.5880326330975548,Medium
2208-UGTGR,Month-to-month,56,98.6,No,0.588029916116264,Medium
5716-LIBJC,One year,13,104.15,No,0.5880230472517786,Medium
2369-FEVNO,Month-to-month,1,19.9,No,0.5879850529367977,Medium
7963-GQRMY,Month-to-month,3,44.3,Yes,0.5878259232295614,Medium
8272-ONJLV,One year,12,95.7,No,0.5877083335324241,Medium
6402-EJMWF,Month-to-month,4,55.3,No,0.5874232556949068,Medium
2876-VBBBL,Month-to-month,1,20.25,Yes,0.5871280408569478,Medium
0670-KDOMA,Month-to-month,1,20.25,No,0.5871280408569478,Medium
2277-DJJDL,Month-to-month,60,99.0,No,0.5870912799224093,Medium
7248-VZQLC,Month-to-month,47,85.2,Yes,0.5864587112537617,Medium
6543-CPZMK,Month-to-month,9,29.95,Yes,0.5862413376764345,Medium
9574-RKJIF,Month-to-month,30,94.4,Yes,0.586146447151073,Medium
5502-RLUYV,Month-to-month,69,103.95,Yes,0.5857467822586744,Medium
3466-RITXD,Month-to-month,26,92.4,No,0.5856948386031396,Medium
4989-LIXVT,Month-to-month,68,95.9,No,0.5855359942393538,Medium
1845-CSBRZ,Month-to-month,22,85.35,No,0.5848199293190417,Medium
7129-CAKJW,Month-to-month,17,80.05,No,0.5847169695163721,Medium
0064-YIJGF,Month-to-month,27,75.75,No,0.5847168039417248,Medium
7813-ZGGAW,Month-to-month,31,96.6,No,0.5845789646102735,Medium
6629-LADHQ,Month-to-month,2,50.95,No,0.5841437323914088,Medium
9445-SZLCH,Month-to-month,36,97.35,Yes,0.5839846670840956,Medium
4566-QVRRW,Month-to-month,11,44.05,Yes,0.5838357142216886,Medium
7284-BUYEC,Month-to-month,5,50.95,No,0.5838079173960063,Medium
8404-GFGCZ,Month-to-month,4,65.6,No,0.5837712845304046,Medium
3323-CPBWR,Month-to-month,23,96.9,No,0.5836734257299138,Medium
1767-TGTKO,Month-to-month,8,45.45,No,0.5836378973071364,Medium
2037-XJFUP,One year,33,95.8,Yes,0.5834078186656971,Medium
4607-CHPCA,One year,25,90.4,Yes,0.5832994268482294,Medium
7916-VCCPB,Month-to-month,16,73.25,No,0.5832989736385166,Medium
2081-KJSQF,Month-to-month,1,20.25,No,0.5829052025686289,Medium
7682-AZNDK,Month-to-month,34,89.85,No,0.5826179887984999,Medium
2582-FFFZR,Month-to-month,22,50.6,No,0.5822827155743441,Medium
6522-YRBXD,Month-to-month,35,94.55,No,0.5822777924011013,Medium
4248-HCETZ,Month-to-month,30,79.65,Yes,0.5822148019047036,Medium
8073-IJDCM,Month-to-month,1,20.3,Yes,0.5820145264187502,Medium
8384-FZBJK,Month-to-month,57,100.6,No,0.5820121248865134,Medium
0564-MUUQK,Month-to-month,20,95.5,No,0.5818165495219003,Medium
2810-FTLEM,Month-to-month,16,50.15,Yes,0.5813112798949526,Medium
6982-UQZLY,Month-to-month,1,20.85,Yes,0.5812621161918892,Medium
9793-WECQC,Month-to-month,23,95.3,No,0.5811315800438644,Medium
0118-JPNOY,Month-to-month,26,85.8,No,0.5810276689961765,Medium
0701-RFGFI,Month-to-month,49,95.4,No,0.5809805516388757,Medium
6022-KOUQO,Month-to-month,2,29.05,No,0.5809500981917995,Medium
7396-VJUZB,Month-to-month,4,45.25,No,0.5809368608212869,Medium
7207-RMRDB,Month-to-month,65,105.5,Yes,0.5809355348634572,Medium
1481-ZUWZA,Month-to-month,28,94.5,Yes,0.5800756493464351,Medium
9921-QFQUL,Month-to-month,23,90.15,No,0.5799424226088519,Medium
6257-RJOHI,Month-to-month,4,50.8,No,0.5799275232294321,Medium
5780-INQIK,Month-to-month,8,49.4,No,0.5798402017566262,Medium
